Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,City,State,School_Level,Location,During_Classes,Duration_min,Situation,Targets,Shots_Fired
20220927TXHGD,9,27,2022,9/27/2022,H. Grady Spruce High School,0,1,1,0,Dallas,TX,High,Front of School,No,1.0,Drive-by Shooting,Victims Targeted,99
20220927PAROP,9,27,2022,9/27/2022,Roxborough High School,1,4,5,0,Philadelphia,PA,High,Football Field/Track,No,1.0,Drive-by Shooting,Victims Targeted,61
20220926GAVAV,9,26,2022,9/26/2022,Valdosta City Schools Bus,0,1,1,0,Valdosta,GA,High,School Bus,Yes,1.0,,Victims Targeted,2
20220923WIROM,9,23,2022,9/23/2022,Roosevelt Middle School,0,1,1,0,Milwaukee,WI,Middle,Front of School,No,1.0,,Victims Targeted,
20220923PAWEP,9,23,2022,9/23/2022,West Philadelphia High School,0,0,0,0,Philadelphia,PA,High,Football Field/Track,No,1.0,,,99
20220923MNRIM,9,23,2022,9/23/2022,Richfield High School,0,2,2,0,Richfield,MN,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,5
20220923DEAPM,9,23,2022,9/23/2022,Appoquinimink High School,0,2,2,0,Middletown,DE,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,99
20220923CANOC,9,23,2022,9/23/2022,North Monterey County High School,0,1,1,0,Castroville,CA,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20220922AZMOP,9,22,2022,9/22/2022,Mountain View Elementary School,0,0,0,0,Phoenix,AZ,Elementary,Front of School,Yes,1.0,Domestic w/ Targeted Victim,Victims Targeted,0
20220921INJAS,9,21,2022,9/21/2022,Jackson Middle School,0,0,0,0,South Bend,IN,Middle,School Bus,Yes,1.0,Accidental,Neither,1
20220920MNMAM,9,20,2022,9/20/2022,Mankato West High School,0,0,0,1,Mankoto,MN,High,Parking Lot,Yes,1.0,Suicide/Attempted,Victims Targeted,1
20220920NYINB,9,20,2022,9/20/2022,Intermediate School 278,0,0,0,0,Brooklyn,NY,Middle,Playground,Yes,1.0,Suicide/Attempted,Victims Targeted,1
20220919LALAN,9,19,2022,9/19/2022,Laureate Academy Charter School,0,0,0,0,New Orleans,LA,K-8,School Bus,Yes,1.0,Accidental,Neither,1
20220919FLTRS,9,19,2022,9/19/2022,Treasure Coast Classical Academy,0,0,0,0,Stuart,FL,Elementary,Office,Yes,1.0,Accidental,Neither,1
20220917GAJOA,9,17,2022,9/17/2022,Josey High School,0,2,2,0,Augusta,GA,High,Parking Lot,No,1.0,Escalation of Dispute,Both,99
20220916NYPSN,9,16,2022,9/16/2022,P.S. 77 Lower Lab School,0,0,0,0,New York,NY,Elementary,Playground,No,1.0,Escalation of Dispute,Victims Targeted,99
20220916GALAA,9,16,2022,9/16/2022,Laney Walker High School,0,0,0,0,Augusta,GA,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20220914PACON,9,14,2022,9/14/2022,Council Rock North High School,0,0,0,0,Newton,PA,High,School Bus,Yes,1.0,,,1
20220913UTBOB,9,13,2022,9/13/2022,Bountiful High School,0,0,0,0,Bountiful,UT,High,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,1
20220913MIJAJ,9,13,2022,9/13/2022,Jackson Middle School,0,0,0,0,Jackson,MI,Middle,Football Field/Track,No,1.0,,,99
20220913MDOXO,9,13,2022,9/13/2022,Oxon Hill High School,0,1,1,0,Oxon Hill,MD,High,Beside Building,No,1.0,,,
20220913CAVAV,9,13,2022,9/13/2022,Vallejo High School,0,1,1,0,Vallejo,CA,High,Parking Lot,Yes,1.0,Escalation of Dispute,Both,99
20220909WIWIR,9,9,2022,9/9/2022,William Horlick High School,0,1,1,0,Racine,WI,High,Football Field/Track,No,1.0,,,10
20220909WIMIM,9,9,2022,9/9/2022,Milwaukee School Bus,0,0,0,0,Milwaukee,WI,High,School Bus,Yes,1.0,Drive-by Shooting,Both,99
20220908LAJHA,9,8,2022,9/8/2022,J. H. Williams Middle School,0,0,0,0,Abbeville,LA,Middle,Outside on School Property,No,1.0,,,2
20220907WIBAM,9,7,2022,9/7/2022,Barack Obama High School,0,0,0,0,Milwaukee,WI,High,Outside on School Property,,2.0,Drive-by Shooting,Random Shooting,32
20220907OHBEB,9,7,2022,9/7/2022,Beavercreek High School,0,0,0,0,Beavercreek,OH,High,Football Field/Track,No,1.0,Accidental,Neither,99
20220907MDCAB,9,7,2022,9/7/2022,Carver Vocational Technical High School,0,1,1,0,Baltimore,MD,High,Front of School,Yes,1.0,,Random Shooting,99
20220906IANOS,9,6,2022,9/6/2022,North Middle School,0,0,0,0,Sioux City,IA,Middle,Football Field/Track,Yes,1.0,Drive-by Shooting,Random Shooting,99
20220904FLBOL,9,4,2022,9/4/2022,Boyd H. Anderson High School,0,4,4,0,Lauderdale Lakes,FL,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,99
20220902MDMEB,9,2,2022,9/2/2022,Mergenthaler Vocational-Technical High School,1,0,1,0,Baltimore,MD,High,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20220902INJEL,9,2,2022,9/2/2022,Jeffersonville High School,0,0,0,0,Jeffersonville,IN,High,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,0
20220831PAFRP,8,31,2022,8/31/2022,Frances E. Willard Elementary School,0,3,3,0,Philadelphia,PA,Elementary,Playground,No,1.0,,Both,99
20220831NMDEA,8,31,2022,8/31/2022,Del Norte High School,0,0,0,0,Albuquerque,NM,High,Parking Lot,Yes,1.0,,,5
20220831DCIDW,8,31,2022,8/31/2022,IDEA Public Charter School,0,2,2,0,Washington,DC,High,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20220829CAMAO,8,29,2022,8/29/2022,Madison Park Academy,0,1,1,0,Oakland,CA,6-Dec,Basketball Court,Yes,1.0,Accidental,Random Shooting,1
20220827MONOS,8,27,2022,8/27/2022,Normandy High School,0,0,0,0,St. Louis,MO,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20220826OHGAC,8,26,2022,8/26/2022,Garfield Heights High School,0,0,0,0,Cleveland,OH,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20220823OHINC,8,23,2022,8/23/2022,Indian Springs Elementary School,0,0,0,0,Columbus,OH,Elementary,Front of School,Yes,1.0,Drive-by Shooting,Victims Targeted,99
20220823OHART,8,23,2022,8/23/2022,Arlington Elementary School,0,0,0,0,Toledo,OH,Elementary,Front of School,Yes,1.0,Escalation of Dispute,Neither,1
20220819TNWEC,8,19,2022,8/19/2022,West Creek High School,0,0,0,0,Clarksville,TN,High,Parking Lot,No,1.0,Drive-by Shooting,Both,99
20220819OHGRG,8,19,2022,8/19/2022,Groveport Madison High School,0,0,0,0,Groveport,OH,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,6
20220819LAAKN,8,19,2022,8/19/2022,Akili Academy of New Orleans,0,0,0,0,New Orleans,LA,K-8,School Bus,Yes,1.0,Escalation of Dispute,Victims Targeted,0
20220818FLLER,8,18,2022,8/18/2022,Lennard High School,0,0,0,0,Ruskin,FL,High,Parking Lot,Yes,1.0,Accidental,Neither,1
20220816TXPOB,8,16,2022,8/16/2022,Porter Early College High School,0,0,0,0,Brownsville,TX,High,Parking Lot,Yes,1.0,Drive-by Shooting,Neither,99
20220815CALIS,8,15,2022,8/15/2022,Lincoln High School,0,0,0,0,Stockton,CA,High,Courtyard,Yes,1.0,Escalation of Dispute,,0
20220813ARMAL,8,13,2022,8/13/2022,Mabelvale Elementary School,0,0,0,0,Little Rock,AR,Elementary,Front of School,No,1.0,,,5
20220812MISUG,8,12,2022,8/12/2022,Southeast Career Pathways,0,0,0,0,Grand Rapids,MI,High,Parking Lot,No,1.0,Illegal Activity,Both,11
20220812CASIV,8,12,2022,8/12/2022,Silverado High School,0,0,0,0,Victorville,CA,High,Parking Lot,No,1.0,,,5
20220811GAUCB,8,11,2022,8/11/2022,Union County Primary School,0,0,0,0,Blairsville,GA,Elementary,Parking Lot,Yes,1.0,Intentional Property Damage,Neither,99
20220810GAMCA,8,10,2022,8/10/2022,McDonough High School,0,0,0,0,McDonough,GA,High,Gym,Yes,1.0,Accidental,Neither,1
20220809PACHP,8,9,2022,8/8/2022,Charles B. Warring Elementary School,1,1,2,0,Poughkeepsie,NY,Elementary,Front of School,No,1.0,,,
20220805MATHL,8,5,2022,8/5/2022,Thurgood Marshall Middle School,0,0,0,0,Lynn,MA,Middle,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,3
20220805GAJOJ,8,5,2022,8/5/2022,Johnson County High School,0,0,0,0,Johnson County,GA,High,Football Field/Track,No,1.0,,Neither,12
20220803PALEP,8,3,2022,8/3/2022,Lewis Elkin Elementary School,1,1,2,0,Philadelphia,PA,Elementary,Playground,No,1.0,,Victims Targeted,16
20220731CAOAO,7,31,2022,7/31/2022,Oakland Technical High School,0,3,3,0,Oakland,CA,High,Football Field/Track,No,1.0,Escalation of Dispute,Both,99
20220730NYRHH,7,30,2022,7/30/2022,Rhodes Academy,0,0,0,0,Hempstead,NY,Elementary,Classroom,No,1.0,,Neither,99
20220729INCOS,7,29,2022,7/29/2022,Coquillard Elementary School,0,0,0,1,South Bend,IN,Elementary,Field (General),No,40.0,Suicide/Attempted,Victims Targeted,
20220728KSMOG,7,28,2022,7/28/2022,Moonlight Elementary School,0,0,0,0,Gardner,KS,Elementary,Outside on School Property,No,1.0,Suicide/Attempted,Victims Targeted,1
20220726TXCOC,7,26,2022,7/26/2022,College Station High School,0,0,0,0,College Station,TX,High,Parking Lot,No,1.0,,,99
20220726PALAL,7,26,2022,7/26/2022,Lake Lehman High School,0,0,0,0,Lehman,PA,High,Gym,No,1.0,Drive-by Shooting,Neither,99
20220725NYBRB,7,25,2022,7/25/2022,X480 Bronx Regional High School,0,2,2,0,Bronx,NY,High,Basketball Court,No,1.0,Drive-by Shooting,Both,99
20220720CAJOV,7,20,2022,7/20/2022,John Finney High School,0,0,0,0,Vallejo,CA,High,Field (General),Yes,1.0,,,99
20220716NYCLS,7,16,2022,7/16/2022,Clary Middle School,0,0,0,0,Syracuse,NY,Middle,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20220716GAAPF,7,16,2022,7/16/2022,A. Philip Randolph Elementary School,0,1,1,0,Fulton,GA,Elementary,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20220629CABUA,6,29,2022,6/29/2022,Buhach Colony High School,0,0,0,0,Atwater,CA,High,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,
20220620ILGRC,6,20,2022,6/20/2022,Gresham School of Excellence,0,3,3,0,Chicago,IL,Elementary,Field (General),No,1.0,,Both,100
20220613WAMAE,6,13,2022,6/13/2022,Mariner High School,0,0,0,0,Everett,WA,High,Parking Lot,No,1.0,Escalation of Dispute,Victims Targeted,99
20220610ALBYB,6,10,2022,6/10/2022,Byhalia High School,0,0,0,0,Byhalia,MS,High,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,1
20220609ALWAG,6,9,2022,6/9/2022,Walnut Park Elementary School,1,1,2,0,Gadsden,AL,Elementary,Front of School,Yes,1.0,Officer-Involved Shooting,,
20220608ARLIL,6,8,2022,6/8/2022,Little Rock School District Bus,0,0,0,0,Little Rock,AR,Other,School Bus,Yes,1.0,,Both,99
20220607MIPED,6,7,2022,6/7/2022,Pershing High School,0,0,0,0,Detroit,MI,High,Parking Lot,No,1.0,,,99
20220605INWEG,6,5,2022,6/5/2022,West Side Leadership Academy,0,2,2,0,Gary,IN,High,Off School Property,No,1.0,Escalation of Dispute,Both,99
20220601CAULL,6,1,2022,6/1/2022,Ulysses S. Grant Senior High School,0,1,1,0,Los Angeles,CA,High,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,
20220531LAMON,5,31,2022,5/31/2022,Morris Jeff High School,0,2,2,0,New Orleans,LA,High,Off School Property,Yes,1.0,Escalation of Dispute,Both,99
20220530CAHEL,5,30,2022,5/30/2022,Helix High School,0,1,1,0,La Mesa,CA,High,Parking Lot,No,1.0,,Victims Targeted,99
20220529ILDAC,5,29,2022,5/29/2022,Daniel Webster Public School,0,5,5,0,Chicago,IL,Elementary,Front of School,No,1.0,Escalation of Dispute,Both,97
20220526TXDUA,5,26,2022,5/26/2022,Duff Elementary School,0,0,0,0,Arlington,TX,Elementary,Front of School,Yes,1.0,Accidental,Neither,1
20220526SCMEG,5,26,2022,5/26/2022,Mevers School of Excellence,1,0,1,0,Goose Creek,SC,K-8,Parking Lot,No,1.0,,Victims Targeted,99
20220525ILSTC,5,25,2022,5/25/2022,St. Margaret of Scotland School,0,0,0,0,Chicago,IL,K-12,Outside on School Property,No,1.0,Intentional Property Damage,Neither,5
20220524WIRIM,5,24,2022,5/24/2022,Riverside University High School,0,0,0,0,Milwaukee,WI,High,Inside School Building,Yes,1.0,Escalation of Dispute,,1
20220524TXROU,5,24,2022,5/24/2022,Robb Elementary School,21,18,39,1,Uvalde,TX,Elementary,Inside School Building,Yes,90.0,Indiscriminate Shooting,Random Shooting,250
20220524DCPOW,5,24,2022,5/24/2022,Powell Elementary School,0,1,1,0,Washington,DC,Elementary,Front of School,No,1.0,Escalation of Dispute,Victims Targeted,
20220523PASIP,5,23,2022,5/23/2022,Simon Gratz High School,0,3,3,0,Philadelphia,PA,High,Front of School,Yes,1.0,Drive-by Shooting,Both,13
20220520VAPOD,5,20,2022,5/20/2022,Potomac High School,0,0,0,0,Dumfries,VA,High,Bathroom,Yes,1.0,,Victims Targeted,0
20220520TNEAC,5,20,2022,5/20/2022,East Lake Elementary School,1,0,1,0,Chattanooga,TN,Elementary,Outside on School Property,No,1.0,,Victims Targeted,
20220520OHCAC,5,20,2022,5/20/2022,Canal Winchester High School,0,0,0,0,Canal Winchester,OH,High,School Bus,Yes,1.0,,Victims Targeted,3
20220520ILSOP,5,20,2022,5/20/2022,South Elementary School,0,0,0,0,Pittsfield,IL,Elementary,Outside on School Property,Yes,1.0,Illegal Activity,Neither,1
20220520ALMAT,5,20,2022,5/20/2022,Mary W Burroughs Elementary School,0,0,0,0,Theodore,AL,Elementary,Classroom,Yes,1.0,Accidental,Neither,1
20220519VAGER,5,19,2022,5/19/2022,George Wythe High School,0,0,0,0,Richmond,VA,High,Parking Lot,Yes,1.0,Drive-by Shooting,Random Shooting,99
20220519MIEAK,5,19,2022,5/19/2022,East Kentwood High School,0,2,2,0,Kentwood,MI,High,Parking Lot,No,1.0,Drive-by Shooting,Both,99
20220519LAHAH,5,19,2022,5/19/2022,Hammond High Magnet School,0,3,3,0,Hammond,LA,High,Off School Property,No,1.0,Escalation of Dispute,Both,10
20220518TNRIM,5,18,2022,5/18/2022,Riverdale High School,1,1,2,0,Murfreesboro,TN,High,Off School Property,No,1.0,Escalation of Dispute,Both,8
20220518FLPAP,5,18,2022,5/18/2022,Palmetto High School,0,0,0,0,Palmetto,FL,High,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,1
20220517ILWAC,5,17,2022,5/17/2022,Walt Disney Magnet School,0,1,1,0,Chicago,IL,K-8,Classroom,Yes,1.0,Accidental,Random Shooting,1
20220517CASAS,5,17,2022,5/17/2022,School Bus,0,0,0,0,San Francisco,CA,Other,School Bus,Yes,1.0,Drive-by Shooting,Both,99
20220516TXMEM,5,16,2022,5/16/2022,Mexia High School,0,0,0,0,Mexia,TX,High,Bathroom,Yes,1.0,Accidental,Neither,1
20220515NHBEB,5,15,2022,5/15/2022,Belmont Elementary School,0,0,0,0,Belmont,NH,Elementary,Parking Lot,No,1.0,Drive-by Shooting,Random Shooting,4
20220515ILMEP,5,15,2022,5/15/2022,Meadow View Elementary School,0,1,1,0,Plainfield,IL,Elementary,Field (General),No,1.0,,Victims Targeted,
20220513GASOM,5,13,2022,5/13/2022,Southwest High School,0,1,1,0,Macon,GA,High,Parking Lot,No,1.0,,,
20220513FLALW,5,13,2022,5/13/2022,Alexander W. Dreyfoos School of the Arts,1,0,1,0,West Palm Beach,FL,High,Beside Building,Yes,1.0,Officer-Involved Shooting,,
20220512TXHEH,5,12,2022,5/12/2022,Heights High School,0,1,1,0,Houston,TX,High,Parking Lot,Yes,1.0,,Victims Targeted,
20220512ARHOH,5,12,2022,5/12/2022,Hot Springs High School,1,2,3,0,Hot Springs,AR,High,Off School Property,No,1.0,Escalation of Dispute,Both,99
20220511FLJAJ,5,11,2022,5/11/2022,Andrew Jackson High School,0,1,1,0,Jacksonville,FL,High,Beside Building,Yes,1.0,Drive-by Shooting,Victims Targeted,10
20220509NYEDS,5,9,2022,5/9/2022,Eden Ii Institute,1,0,1,0,Staten Island,NY,Other,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20220509GARIS,5,9,2022,5/9/2022,Riverside Elementary School,0,0,0,0,Suwanee,GA,Elementary,School Bus,Yes,1.0,,Victims Targeted,12
20220505OHLOL,5,5,2022,5/5/2022,Lowellville K-12 School,0,0,0,1,Lowellville,OH,K-12,Cafeteria,Yes,1.0,Suicide/Attempted,Victims Targeted,1
20220505ALDOD,5,5,2022,5/5/2022,Dothan City School Bus,0,0,0,0,Dothan,AL,K-12,School Bus,No,1.0,Intentional Property Damage,Random Shooting,99
20220503CAARS,5,3,2022,5/3/2022,Arrowview Middle School,0,0,0,0,San Bernardino,CA,Middle,Outside on School Property,No,1.0,Drive-by Shooting,Both,99
20220501VALOM,5,1,2022,5/1/2022,Louise A. Benton Middle School,0,2,2,0,Manassas,VA,Middle,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,99
20220501OHHAC,5,1,2022,5/1/2022,Hamilton Stem Academy,1,0,1,0,Columbus,OH,Elementary,Parking Lot,No,1.0,,Victims Targeted,
20220430PAMCJ,4,30,2022,4/30/2022,McKee Middle School (McKee Stadium),0,0,0,0,Jeannette City,PA,Middle,Football Field/Track,No,1.0,Escalation of Dispute,Victims Targeted,1
20220427TXMOS,4,27,2022,4/27/2022,Morrill Elementary School,0,1,1,0,San Antonio,TX,Elementary,Front of School,No,1.0,Officer-Involved Shooting,,
20220427INCOS,4,27,2022,4/27/2022,Coquillard Elementary School,0,0,0,0,South Bend,IN,Elementary,School Bus,Yes,1.0,Intentional Property Damage,Neither,1
20220426MIASI,4,26,2022,4/26/2022,Aspen Ridge School,0,0,0,1,Ishpeming Township,MI,K-8,Bathroom,Yes,1.0,Suicide/Attempted,Victims Targeted,1
20220426GASOM,4,26,2022,4/26/2022,Southwest High School,1,0,1,0,Macon,GA,High,Parking Lot,No,1.0,,Victims Targeted,
20220425WIWIM,4,25,2022,4/25/2022,Wisconsin Conservatory of Lifelong Learning,0,0,0,0,Milwaukee,WI,6-Dec,Front of School,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20220425GAMAM,4,25,2022,4/25/2022,Marietta City Schools Bus Yard,0,0,0,0,Marietta,GA,Other,Parking Lot (Bus),No,10.0,Intentional Property Damage,Random Shooting,99
20220424MOHAF,4,24,2022,4/24/2022,Hazelwood Central High School,1,0,1,0,Florissant,MO,High,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,
20220422ORHOS,4,22,2022,4/22/2022,Houck Middle School,0,0,0,0,Salem,OR,Middle,Outside on School Property,No,1.0,,,99
20220422DCEDW,4,22,2022,4/22/2022,Edmund Burke School,0,4,4,1,Washington,DC,6-Dec,Hallway,Yes,180.0,Indiscriminate Shooting,Random Shooting,200
20220422CAMOR,4,22,2022,4/22/2022,Mountain View Middle School,0,0,0,0,Redding,CA,Middle,Field (General),No,1.0,,Random Shooting,6
20220421NDMOM,4,21,2022,4/21/2022,Mott-Regent High School,1,0,1,0,Mott,ND,K-12,Entryway,Yes,1.0,Officer-Involved Shooting,,
20220416IAMED,4,16,2022,4/16/2022,Meredith Middle School,0,1,1,0,Des Moines,IA,Middle,Front of School,No,1.0,,,99
20220415VAGAW,4,15,2022,4/15/2022,Gar-Field High School,0,1,1,0,Woodbridge,VA,High,Field (General),No,1.0,Escalation of Dispute,Both,99
20220414MSNEP,4,14,2022,4/14/2022,Neshoba Central High School,0,2,2,0,Philadelphia,MS,High,Football Field/Track,Yes,1.0,Indiscriminate Shooting,Random Shooting,99
20220413MISHS,4,13,2022,4/13/2022,Shelters Elementary School,0,0,0,0,Southgate,MI,Elementary,Playground,Yes,1.0,,Victims Targeted,1
20220411ARPIP,4,11,2022,4/11/2022,Pine Bluff High School,0,0,0,0,Pine Bluff,AR,High,Parking Lot,Yes,1.0,,,99
20220410MALYL,4,10,2022,4/10/2022,Lynn English High School,1,0,1,0,Lynn,MA,High,Parking Lot,No,1.0,,Victims Targeted,4
20220406WVRIR,4,6,2022,4/6/2022,Ripley Middle School,0,0,0,0,Ripley,WV,Middle,School Bus,Yes,1.0,,Victims Targeted,0
20220406WASTM,4,6,2022,4/6/2022,St. Monica Catholic School,0,0,0,0,Mercer Island,WA,Elementary,Playground,Yes,1.0,Drive-by Shooting,Random Shooting,99
20220406ORROP,4,6,2022,4/6/2022,Roosevelt High School,0,1,1,0,Portland,OR,High,Parking Lot,No,1.0,,Victims Targeted,1
20220405PAERE,4,5,2022,4/5/2022,Erie High School,0,1,1,0,Erie,PA,High,Hallway,Yes,1.0,,Victims Targeted,5
20220403INBLB,4,3,2022,4/3/2022,Bloomington High School South,0,1,1,0,Bloomington,IN,High,Parking Lot,No,1.0,Drive-by Shooting,Victims Targeted,99
20220331SCTAG,3,31,2022,3/31/2022,Tanglewood Middle School,1,0,1,0,Greenville,SC,Middle,Hallway,Yes,1.0,Escalation of Dispute,Victims Targeted,1
20220331PAACP,3,31,2022,3/31/2022,West Philadelphia Achievement Charter Elementary School,0,0,0,0,Philadelphia,PA,Elementary,Playground,Yes,1.0,Accidental,Neither,1
20220330GABOA,3,30,2022,3/30/2022,Booker T Washington High School,0,0,0,0,Atlanta,GA,High,Front of School,Yes,1.0,Escalation of Dispute,Neither,1
20220330AZKIK,3,30,2022,3/30/2022,Kingman High School,0,1,1,0,Kingman,AZ,High,School Bus,Yes,1.0,Accidental,Neither,1
20220329VALUR,3,29,2022,3/29/2022,Lucy Addison Middle School,0,0,0,0,Roanoke,VA,Middle,Bathroom,Yes,1.0,,Neither,1
20220329NVWEL,3,29,2022,3/29/2022,Western High School,0,2,2,0,Las Vegas,NV,High,Parking Lot,Yes,1.0,Officer-Involved Shooting,,99
20220328TXNOF,3,28,2022,3/28/2022,North Crowley High School,0,0,0,0,Fort Worth,TX,High,Parking Lot,No,1.0,Drive-by Shooting,,99
20220328NCOAC,3,28,2022,3/28/2022,Oakdale Elementary School,0,1,1,0,Charlotte,NC,Elementary,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,1
20220325UTHIS,3,25,2022,3/25/2022,Highland High School,0,0,0,0,Salt Lake City,UT,High,Parking Lot,Yes,1.0,Drive-by Shooting,Random Shooting,99
20220325TXROR,3,25,2022,3/25/2022,Royse City High School,0,0,0,0,Royse City,TX,High,Parking Lot,Yes,1.0,Indiscriminate Shooting,Random Shooting,99
20220325TNBRM,3,25,2022,3/25/2022,Brighton High School,0,0,0,0,Memphis,TN,High,Parking Lot,No,1.0,Drive-by Shooting,Both,5
20220324VARIW,3,24,2022,3/24/2022,Rippon Middle School,0,0,0,0,Woodbridge,VA,Middle,Beside Building,Yes,1.0,Domestic w/ Targeted Victim,Neither,2
20220322VAJAR,3,22,2022,3/22/2022,James Madison Middle School,0,0,0,0,Roanoke,VA,Middle,School Bus,Yes,1.0,,Victims Targeted,99
20220322TXWOD,3,22,2022,3/22/2022,Woodrow Wilson High School,0,0,0,0,Dallas,TX,High,Football Field/Track,Yes,1.0,Escalation of Dispute,Victims Targeted,99
20220322FLNEN,3,22,2022,3/22/2022,New Smyrna Beach High School,0,0,0,0,New Smyrna Beach,FL,High,Parking Lot,Yes,1.0,Drive-by Shooting,Victims Targeted,99
20220321MSLEP,3,21,2022,3/21/2022,Leap of Faith Middle School,0,0,0,0,Pascagoula,MS,Middle,Inside School Building,Yes,1.0,Illegal Activity,Victims Targeted,99
20220321MIMAK,3,21,2022,3/21/2022,Mahone Middle School,0,0,0,0,Kenosha,WI,Middle,Parking Lot,Yes,1.0,Escalation of Dispute,Victims Targeted,0
20220321AZDES,3,21,2022,3/21/2022,Desert Canyon Middle School,0,0,0,0,Scottsdale,AZ,Middle,Outside on School Property,Yes,1.0,,Neither,2
20220319ALCEL,3,19,2022,3/19/2022,Central Baldwin Middle School,0,0,0,0,Loxley,AL,Middle,Parking Lot,No,1.0,Illegal Activity,Victims Targeted,99
20220318RICEP,3,18,2022,3/18/2022,Central High School,0,0,0,0,Providence,RI,High,Parking Lot,Yes,1.0,Drive-by Shooting,Random Shooting,99
